sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,TMEM254,,,0.409090323208193,0.00118908419969533,"","",""
sample1,DCPS,,,-0.896548006156251,0.00133339705505207,"","",""
sample1,TECRL,,,0.580386592023124,0.00109162318247431,"","",""
sample1,CDHR3,,,1.12564533718299,0.00143934518373889,"","",""
sample1,FBN1,,,1.05679125891357,0.00116909528433132,"","",""
sample1,LEPROTL1,,,0.444427645683936,0.00119869215992589,"","",""
sample1,R3HDM1,,,0.413053304276628,0.00130970969520401,"","",""
sample1,KCNK3,,,-0.650280319836202,0.00110900388913229,"","",""
sample1,FBXO24,,,0.997333437712709,0.00108496415143892,"","",""
sample1,HAO1,,,-1.02352347843191,0.00114858633830665,"","",""
sample1,TMOD4,,,0.561188618596926,0.00144262806088103,"","",""
sample1,FAM120A,,,0.289607671938268,0.00115595394894333,"","",""
sample1,TBX3,,,-1.07932258254636,0.00140643957428405,"","",""
sample1,RAPGEF2,,,-0.91753320810171,0.00118426417742646,"","",""
sample1,HEXIM1,,,-0.41333686884297,0.00119405901150655,"","",""
sample1,TOR1A,,,0.500182655064422,0.00148535310169729,"","",""
sample1,MED22,,,0.49783039498872,0.00141280294831267,"","",""
sample1,XKRX,,,1.72067704578565,0.00126423340332293,"","",""
sample1,PCDH20,,,2.37498937489962,0.00158351128701396,"","",""
sample1,COLGALT1,,,0.492768912315137,0.00135895728798516,"","",""
sample1,GDF2,,,1.53454686230066,0.0012893339577879,"","",""
sample1,LRFN4,,,0.514854010634681,0.00144313114721242,"","",""
sample1,FBN2,,,1.69360861210376,0.00163225488130903,"","",""
sample1,CCDC87,,,0.883360001293251,0.00161061536947166,"","",""
sample1,METTL26,,,0.992916013459189,0.00162251545415563,"","",""
sample1,BRD2,,,-0.510214411161213,0.00126694410565264,"","",""
sample1,DIO2,,,1.58492903076236,0.00169821334421959,"","",""
sample1,GOLPH3L,,,0.432745553326043,0.0014490292275588,"","",""
sample1,NAXD,,,0.346405034290442,0.00127954117674027,"","",""
sample1,ZBTB12,,,0.989936620879737,0.00170719569281351,"","",""
sample1,AP4M1,,,0.436704361033657,0.00141823977294252,"","",""
